CodeJeu|NomJeu|DateAchat|Emplacement|Marque|Annee_Edition|NbJoueurs|AgeJoueurs|Manque|TypeJeu|NbPieces|TempsJeu|EtatJeu|Descriptif1|Descriptif2|Descriptif3|LienImg|Commentaire|NbPoints|NiveauJeu|Classification|PrixEstimé|Auteur|Illustrateur|SurPlace|Contenu1|Contenu2
78|CISEAUX A RESSORT|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
780|Aide écriture|10/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
781|Aide écriture|10/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
782|Attrimaths livret et mosaïques|10/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
783|Eduludo|10/02/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
784|magnetic polydron|10/02/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
785|Rushhour jr|10/02/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
786|Touché trouvé|10/02/2016|||||||3 sensoriel musique|1||||||||1|||0|||N||
787|Mon atelier écriture|10/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
788|Mon atelier lecture|10/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
789|Les doigts malins|10/02/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
79|CISEAUX CRANTEURS|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
790|Pictogramme tes phrases 1|10/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
791|Pictogramme tes phrases 2|10/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
792|Doodlebugs|10/02/2016|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
793|Pepi|10/02/2016||||||||1||||||||1|||0|||N||
794|Une journée avec Flo|10/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
795|La nage des accords|10/02/2016|||||||5 lang graph ecriture lecture|1|||logiciel| | |||1|||0|||N||
796|Adulec|10/02/2016||||||||1|||logiciel| | |||1|||0|||N||
797|Stock lexical|10/02/2016||||||||1|||logiciel| | |||1|||0|||N||
798|Ortographe d'usage|10/02/2016||||||||1|||logiciel| | |||1|||0|||N||
799|Analyse morphologique|10/02/2016||||||||1|||logiciel| | |||1|||0|||N||
8|2ème TOUPIE GEANTE|27/05/2012|||||||2 motricité globale|0||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\7.jpg||1|||0|||N||
80|CLIPS GRELOTS|27/05/2012|||||||3 sensoriel musique|0||||||||1|||0|||N||
800|1001 indices|10/02/2016||||||||1|||logiciel| | |||1|||0|||N||
801|timbres|12/02/2016|||||||6 mathématiques|1|||Montessori| | |||1|||0|||N||
802|Tableau à bandes des additions|12/02/2016|||||||6 mathématiques|1|||Montessori| | |||1|||0|||N||
803|chaînes de 100 et de 1000 perles dorées|12/02/2016|||||||6 mathématiques|1|||Montessori| | |||1|||0|||N||
804|Les indiens Sioux Playmobil livre|12/02/2016||Altaya|||||4 médiathèque livres CD|1||don sept19||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\804-livre Playmobil les indiens.jpg||1|||5|||N||
805|Grand matériel de la division|12/02/2016|||||||6 mathématiques|1|||Montessori| | |||1|||0|||N||
806|coussins des émotions|12/02/2016|||||||8 jeux symboliques et imitatio|1|||moroseeffrayécoquinmaladefurieuxaffamé| | |||1|||0|||N||
807|Coussins des émotions pack 2|12/02/2016|||||||8 jeux symboliques et imitatio|1|||surpristristetimidefatiguéinquietjpyeux| | |||1|||0|||N||
808|Cerceaux et balles à trous|12/02/2016|||||||2 motricité globale|1|||1 cerceau et une balle rouges1 cerceau et une balle vilottes| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\808.jpg||1|||0|||N||
809|cerceaux et balles à trous|12/02/2016|||||||2 motricité globale|1|||1 cerceau et une balle verts1 cerceau et une balle jaunes| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\808.jpg||1|||0|||N||
81|CLOCHETTES MUSICALES|27/05/2012|||||||3 sensoriel musique|0||||||||1|||0|||N||
810|cerceaux et balles à trous|12/02/2016|||||||2 motricité globale|1|||1cerceau et une  balles oranges1 cerceau et une balle bleus| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\810.jpg||1|||0|||N||
811|frameworks|12/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
812|balancing cactus|12/02/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
813|plateau 18 moitiés poisson|12/02/2016|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
814|plateau 24 moitié champignons|12/02/2016|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
815|Mémo coccinelle bois|12/02/2016|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
816|Sensory dual colour liquid|12/02/2016|||||||3 sensoriel musique|1||||||||1|||0|||N||
817|Anneaux tennis diamètre 15cm|12/02/2016|||||||2 motricité globale|1|||anneau vert, bleu,rouge, jaune, orange, violet| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\817.jpg||1|||0|||N||
818|Canards et canne à pèche|12/02/2016|||||||1 motricité fine encast puzzle|1|||6 canards arc en ciel, 2 cannes à pèche| | |||1|||0|||N||
819|circuit de motricité Courbe|12/02/2016|||||||2 motricité globale|1|||28 pièces : 12 éléments courbes, 12 éléments droits, 4 croix| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\819.jpg||1|||0|||N||
82|COCON SENSORIEL|27/05/2012|||||||3 sensoriel musique|0||||||||1|||0|||N||
820|fraction pie puzzles|12/02/2016|||||||6 mathématiques|1|||tableau fractions en mousse| | |||1|||0|||N||
821|tableau magnétique de la multiplication|12/02/2016|||||||6 mathématiques|1|||1 tableau et timbres des mutiplications avec résultats (tables de 1,2,3,4,5,6,7,8,9)| | |||1|||0|||N||
822|Balance numérique|12/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
823|Kaleidoscope|18/02/2016|||||||3 sensoriel musique|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\823 Kaleidoscope.PNG||1|||0|||N||
824|Manuel à l'intention des parents d'enfant autiste|18/02/2016||||||||1|||Eduquer c'est amener à l'autonomie| | |||1|||0|||N||
825|Motivation et renforcement|18/02/2016||||||||1|||Un nouveau regard sur l'autismeRobert Schramm| | |||1|||0|||N||
826|les techniques d'apprentissage du comp verbal|18/02/2016||||||||1|||Enseignement de la communication et du langage par les techniques de la méthode ABA aux enfants atteints des troubles du syndrome autistique| | |||1|||0|||N||
827|Construire des habiletés en communication|18/02/2016||||||||1|||200 activités pour enfants d'âge périscolaire| | |||1|||0|||N||
828|Autisme l'espoir|18/02/2016||||||||1|||DVD| | |||1|||0|||N||
829|Epsilon un enfant extra-ordinaire|18/02/2016||||||||1|||texte de Lydie Laurent| | |||1|||0|||N||
83|COMBI-PACK DE MANCHONS|27/05/2012|||||||5 lang graph ecriture lecture|0||||||||1|||0|||N||
830|Ce que Tom aime|18/02/2016||||||||1||||||||1|||0|||N||
831|Epsilon un écolier extra-ordinaire|18/02/2016||||||||1|||Qu'est ce que l'autisme dans l'enseignement ?| | |||1|||0|||N||
832|Chansons de monde|18/02/2016||||||||1|||livre et CD 22 chansons du Brésil au Vietnam| | |||1|||0|||N||
833|Synopte, horloge 24 heures|18/02/2016|||||||7 aide autom assoc tps|1||||||||1|||0|||N||
834|Pictogrammes  synopte|24/02/2016|||||||7 aide autom assoc tps|1|||10 pictos joints à la pendule n° 833| | |||1|||0|||N||
835|couverture lestée|18/02/2016|||||||3 sensoriel musique|1|||1 couverture lestée et une housse marine étoilée| | |||1|||0|||N||
836|fruits à découper|18/02/2016|||||||1 motricité fine encast puzzle|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\836 fruits a decouper.PNG||1|||0|||N||
837|Time 's up ! Party|18/02/2016||Asmodée|||||8 jeux symboliques et imitatio|1||don sept19||||||1|||20|||N||
838|Pin Art|18/02/2016|||||||3 sensoriel musique|1||neuf fév18|Jeu HS en février 2019. Echange standard éffectué avec un neuf.| | |||1|||0|||N||
839|Rouleau multi sensoriel|18/02/2016|||||||3 sensoriel musique|1||||||||1|||0|||N||
84|CONSTRUCTIONS MAGNETIQUES GEANTES|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
840|Atelier tri les animaux|18/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
841|Le bon sens des images|18/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
842|Atelier topologie 2|18/02/2016|||||||6 mathématiques|1|||et compléments, boites 1/3, 2/3 et 3/3| | |||1|||0|||N||
843|Logicoloredo|19/02/2016|||||||6 mathématiques|1|||une boite et deux complémentsnotice sur DVD| | |||1|||0|||N||
844|Atelier acromaths des petits|19/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
845|Maxigéocolorédo|19/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
846|Batibois|19/02/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
847|Basculo pont|19/02/2016|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\847.jpg||1|||0|||N||
848|Parcours sensoriel|19/02/2016|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\848.jpg||1|||0|||N||
849|Atelier boite à nombres|19/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
85|ELEPHANT DES FORMES|27/05/2012||Hachette|||||4 médiathèque livres CD|0||don juin 2019|le précédent 85 (éléphant des formes) a été déclassé et remplacé par l'Atlas junior en juin2019.| | |||1|||5|||N||
850|Tactilo|19/02/2016|||||||3 sensoriel musique|1||||||||1|||0|||N||
851|Lexidata boitier A 100|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
852|LEXIDATA Boitier A100|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
853|Lexidata Boitier A 100|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
854|Lexidata fichier LX 02 Maternel PS|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
855|Lexidata fichier LX 03Maternelle PS 2|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
856|Lexidata fichier LX 04 Maternelle GS|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
857|lexifiches culture générale CP LX 203|24/02/2016|||||||5 lang graph ecriture lecture|1||||||||1|||0|||N||
858|Lexifiches français CP livret 1 LX 06|24/02/2016|||||||5 lang graph ecriture lecture|1|||latérisation, vocabulaire spatial, discrimination auditive et visuelle| | |||1|||0|||N||
859|lexifiches CP 2em livret LX 07|24/02/2016|||||||5 lang graph ecriture lecture|1|||discrimination auditive et visuelle, lecture mots, lectures phrases, grammaire| | |||1|||0|||N||
86|Les rois des pirates Playmobil livre|27/05/2012||Altaya|||||4 médiathèque livres CD|0||don sept19| sept19 remplace CUBES SONORES DES VEHICULES detruit le 07 octobre 2016. déclassé| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\86-livre Playmobil les pirates.jpg||1|||5|||N||
860|Circuit de motricité Angle droit|27/02/2016|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\860.jpg||1|||0|||N||
861|Cannes à pousser lot 1|27/02/2016|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\861.jpg||1|||0|||N||
862|Cannes à pousser lot 2|27/02/2016|||||||2 motricité globale|1||||||C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\862-Cannes-à-pousser-mauve-et-orange-1024x367.jpg||1|||0|||N||
863|Puzzle cubes vêtements régions|27/02/2016||inconnu|||||1 motricité fine encast puzzle|1||don sept19|Cannes à pousser lot 3 déclassées en oct19; remplacé par puzzle cubique régions.| | |||1|||5|||N||
864|ABLLS-R|27/02/2016|||||||4 médiathèque livres CD|1||||||||1|||0|||N||
865|Atelier topologie 2  lot 2|27/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
866|Atelier topologie 2  lot 3|27/02/2016|||||||6 mathématiques|1||||||||1|||0|||N||
867|l'œuf a dit|14/06/2016||||||Ravensburger|8 jeux symboliques et imitatio|1||||||||1|||0|||N||
868|Tout le programme CE1|14/06/2016||||||collection Boscher||1||||||||1|||0|||N||
869|Encastrement oursons n°1|09/08/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
87|CUBES-PUZZLES COTOONS|27/05/2012|||||||1 motricité fine encast puzzle|0||||||||1|||0|||N||
870|encastrement oursons n°2|09/08/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
871|la pêche sur la banquise|09/08/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
872|encastrement plateau alimentaire|09/08/2016|||||||1 motricité fine encast puzzle|1||||||||1|||0|||N||
873|dvd quelque chose en plus|09/08/2016||||||||1||||||||1|||0|||N||
874|Déclic juillet aout 2015|09/08/2016||||||||1||||||||1|||0|||N||
876|Autisme la grande enquete|11/10/2016||||||||1|||livre adulte| | |||1|||0|||N||
877|little petshop qui est ce ?|11/10/2016|||||||8 jeux symboliques et imitatio|1|||jeu de societe| | |||1|||0|||N||
878|Clown jeu de societe|11/10/2016|||||||8 jeux symboliques et imitatio|1||||||||1|||0|||N||
879|Lexifiches LX05|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau maternellesactivités scinetifiques, organisation temporelle, lecture fonctionnelle| | |||1|||0|||N||
88|CUDDLELOOP|27/05/2012|||||||3 sensoriel musique|0||||||||1|||0|||N||
880|Lexifiches LX 08|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CP CE1mathématiques, numéraion, rangement, nombre, opération,symétire| | |||1|||0|||N||
881|Lexifiches LX 09|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CP CE ensembles, mathématiquesappliqués,géométrie,mesures| | |||1|||0|||N||
882|Lexifiches LX 10|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CP,lecture thématique, mathématiques, usage du dictionnaire, éveil, éducation, sécurité routière| | |||1|||0|||N||
883|Lexifiches LX 11|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE1Français, éveil| | |||1|||0|||N||
884|Lexifiches LX13|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE2approfondissement mathématiques,numéraion, additions, soustractions, multiplications, problème addition soustraction| | |||1|||0|||N||
885|Lexifiches LX15|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE2approfondissement français; phrase affirmatives, interrogatives, négatives, groupe nominal,accord sujet verbe, ponctuation, dictées| | |||1|||0|||N||
886|Lexifiches LX 17|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE2 CM1Eveil historique, scientifique, sécurité, mathématique, grammaire, conjugaison, orthographe, éducation| | |||1|||0|||N||
887|Lexifiches LX 18|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CM1éveil scientifique, géographique, mathématiques, musical, orthographe| | |||1|||0|||N||
888|Lexifiches LX19|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CM1 Français, grammaire, conjugaiso, éveil géographique et scientifique| | |||1|||0|||N||
889|Lexifiches LX21|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CM2français, orthographe grammaticale, grammaire, conjugaison| | |||1|||0|||N||
89|Fiches CE2 comme un poisson dans l'eau|27/05/2012|||||||4 médiathèque livres CD|0||don|carnet à spirale| | |||1|||0|||N||
890|Lexifiches LX22|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CM2mathématiques, fractions décimales, divisions, grandeur, temps, distances, vitesses, géométrie| | |||1|||0|||N||
891|Lexifiches LX23|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CM2 6EMEprerequis orthographe, notions de grammaire, de conjugaison, lecture, éveil géographique, historique, scientifique. Compétences de base| | |||1|||0|||N||
892|Lexifiches LX 04|16/02/2017||Lexidata|||||3 sensoriel musique|1|||Niveau CM2 6ememathématiques| | |||1|||0|||N||
893|Lexifiches LX 25|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE2 à 6èmerévision maitrise,perfectionnement conjugaison, orthographe, dictionnaire, dictées| | |||1|||0|||N||
894|Lexifiches LX26|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE2 à 6èmerevision maitrise, perfectionnement grammaire, conjugaison, dictées| | |||1|||0|||N||
895|Lexifiches LX27|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE2 à la 6èmegrammaire, révision maitrise, perfectionnement. Temps simples,composés, le verbe être,avoir, les verbes en er, ir. La phrase| | |||1|||0|||N||
896|Lexifiches LX29|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CPLecture, apprentissages fondamentaux| | |||1|||0|||N||
897|Lexifiches LX 32|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau primaireentrainement à la lecture rapide| | |||1|||0|||N||
898|Lexifiches  LX 33|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau collègeune obligation savoir lire. Entrainement à la lecture rapide| | |||1|||0|||N||
899|Lexifiches LX34|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE1dossier complémentaire lecture, mathématiques, éveil scientifique et histoire, sécurité, grammaire orthographe, usage du dictionnaire| | |||1|||0|||N||
9|corde à sauter n°2|27/05/2012|||||||2 motricité globale|0||don juin 2019|le précédent 9 (aéroballes) a été déclassé et remplacé par la corde à sauter en juin2019.| | |C:\Users\Utilisateur\Documents\sauvegardes ludopret\photos pour ludoprêt ne pas supprimer ni déplacer\photos motricité globale\9.jpg||1|||10|||N||
90|Eloge d'un voyage|27/05/2012||pocket|||||4 médiathèque livres CD|0||don|à l'usage des autistes et de ceux qui ne le sont pas assez. Josef Schovanec| | |||1|||5|||N||
900|Lexifiches LX 35|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau maternelle CPfrançais, lecture à l'écoute des sons| | |||1|||0|||N||
901|Lexifiches LX36|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau maternelleCPlecture à l'écoute des sons, à la rencontre des mots| | |||1|||0|||N||
902|Lexifiches LX 37|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CP CE1Français lecture à l'approche des textes, jeux de lecture| | |||1|||0|||N||
903|Lexifiches LX38|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CM1 CM2 6èmeHomonymes grammaticaux, acquisition et perfectionnement en orthographe| | |||1|||0|||N||
904|Lexifiche LX39|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CP CE1 CE2 CM1français lecture, évitons les confusions auditives| | |||1|||0|||N||
905|Lexifiches LX47|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau collége français lecture, entrainement à la lecture rapide et à la compréhension. Fichier A| | |||1|||0|||N||
906|Lexifiches LX48|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau collègefrançais lecture. Entrainement à la lecture rapide et à la compréhension fichier B| | |||1|||0|||N||
907|Lexifiches LX49|16/02/2017||Lexidata|||||5 lang graph ecriture lecture|1|||Niveau CE1 CE2 CM1français orthographe d'usage| | |||1|||0|||N||
908|Menace à Fort Boyard|16/02/2017||livre||||||1|||aventure mystérieuse, à partir de 9 ans| | |||1|||0|||N||
909|100 idées pour aider les élèves dyscalculiques|16/02/2017||livre||||||1|||pistes destinées à toute personne cherchant à comprendre et aider les enfants rencontrant des difficultés en math et à y remédier| | |||1|||0|||N||
91|Autisme Librio|27/05/2012||Librio|||||4 médiathèque livres CD|0||don|Ce sont les parents qui en parlent le mieux| | |||1|||3|||N||
910|L'intevention précoce pour enfants autistes|16/02/2017||livre||||||1|||Nouveaux principes pour soutnier une autre intelligence.intervention précoce intensive pour enfants d'âge préscolaire| | |||1|||0|||N||
911|Jules et Rémy|16/02/2017||livre||||||1|||Livre et CDhistoire de Rémy à l'école au travers des yeux de Jules.chacun a le droità une place dans la sociète| | |||1|||0|||N||
912|Entrainement aux habilités sociales appliqué à l'a|16/02/2017||livre||||||1|||Guide pour les intervenants qui accompagnent les enfants ou ados ave des troubles du spectre autistique et souhaitent leur donner des clés de compréhension dun monde dont les codes sociaux leur échappent| | |||1|||0|||N||
913|Questions sensorielles et perceptives dans|16/02/2017||livre||||||1|||l'autisme et le syndrome d'asperger| | |||1|||0|||N||
914|Apprendre les habilités sociales|16/02/2017||livre||||||1|||Ateliers pour enfants TSA et autres TED| | |||1|||0|||N||
915|Neuropsychologie en pratique|16/02/2017||livre||||||1||||||||1|||0|||N||
916|Les histoires à raconter|16/02/2017||Montessori|||||5 lang graph ecriture lecture|1|||90 cartes pour organiser la pensée et se repérer dans le temps et favoriser l'expression orale| | |||1|||0|||N||
917|Mission animaux|16/02/2017||Nathan|||||8 jeux symboliques et imitatio|1|||Jeu d'observation et de rapidité| | |||1|||0|||N||
918|GRR! Comment surmonter sa colère|16/02/2017||livre||||||1||||||||1|||0|||N||
919|Chez la dentise|16/02/2017||livre||||||1||||||||1|||0|||N||
92|raquettes à scratch|27/05/2012||inconnu|||||2 motricité globale|0||neuf|2 raquettes et une balle à scratch| | |||1|||0|||N||
920|Mettre dans sa bouche|16/02/2017||livre||||||1|||seulement des choses qui sont bonnes pour la santé| | |||1|||0|||N||
921|Demander de l'aide à l'école|16/02/2017||livre||||||1||||||||1|||0|||N||
922|Ce que Elsa aime|16/02/2017||livre||||||1||||||||1|||0|||N||
923|Elsa va aux toilettes|16/02/2017||livre||||||1||||||||1|||0|||N||
924|Qu'arrive-t-il à Elsa ?|16/02/2017||livre||||||1||||||||1|||0|||N||
925|Qu'arrive-t-il à Tom|16/02/2017||livre||||||1||||||||1|||0|||N||
926|tom va aux toilettes|16/02/2017||livre||||||1||||||||1|||0|||N||
927|Le syndrome d'Asperger|16/02/2017||livre||||||1|||Conseils d'experts et stratégies concrètes pour comprendre le syndrome d'asperger et surmonter les difficultés qu'il pose.| | |||1|||0|||N||
928|Les jeunes autistes à la garderie et à l'école|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
929|Comprendre l'autisme pour les nuls|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
93|Hand draw ball|27/05/2012|||||||2 motricité globale|0||neuf|Une balle type rugby qui coulisse le long de 2 fils. A chaque extremité des poignées pour faire circuler la balle en écartant les bras.| | |||1|||10|||N||
930|La théorie de l'esprit|16/02/2017||livre|||||4 médiathèque livres CD|1|||Cognition, émotion, adaptation sociale| | |||1|||0|||N||
931|Je suis "spécial"|16/02/2017||livre|||||4 médiathèque livres CD|1|||Comment expliquer l'autisme aux personnes qui présentent de l'autisme| | |||1|||0|||N||
932|Les aspects sensoriels et moteurs de l'autisme|16/02/2017||livre|||||4 médiathèque livres CD|1|||travail destiné à des professionnels ou des parents ayant déjà un minimum de connaissance d base sur l'autisme.Description de ce syndrôme et de ses particularités sensorielles et motrices.| | |||1|||0|||N||
933|comprendre les rèls tacites des relations sociales|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
934|Questions sensorielles et perceptives|16/02/2017||livre|||||4 médiathèque livres CD|1|||dans l'autisme et le syndrome d'asperger| | |||1|||0|||N||
935|les troubles du comportementassociés à l'autisme|16/02/2017||livre|||||4 médiathèque livres CD|1|||et autres handicaps mentaux Texte destiné aux parents de aux professionnels| | |||1|||0|||N||
936|Dépasser l'aurisme avec le Son Rise Program|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
937|100 idées pour comprendre et préserver l'estime de|16/02/2017||livre|||||4 médiathèque livres CD|1|||soi Un guide concret pour les parents et les professionnels confrontés à des enfants ou des ados en perte de confiance en soi| | |||1|||0|||N||
938|D'une classe à l'autre|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
939|Je vais chez la coiffeuse|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
94|J'apprends à tracer les nombres|27/05/2012||Belin|||||4 médiathèque livres CD|0||don|Livret prêté sans crayon velleda.| | |||1|||5|||N||
940|Je perds une dent|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
941|Les enfants volcans|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
942|Socialement génial|16/02/2017||livre|||||4 médiathèque livres CD|1||||||||1|||0|||N||
943|Retour au calme|16/02/2017||Hoptoys|||||8 jeux symboliques et imitatio|1|||cartons d'activité| | |||1|||0|||N||
944|Résolution de problèmes|16/02/2017||Hoptoys|||||8 jeux symboliques et imitatio|1|||Jeu de carte illustrant les problèmes courant et proposant leur résolution| | |||1|||0|||N||
945|Support carte vert|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1|||permet de disposer un document face au lecteur| | |||1|||0|||N||
946|Support carte rouge|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1|||Permet de disposer le document verticalement face au lecteur| | |||1|||0|||N||
947|Support livre|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
948|Support livre inclinaison variable|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
949|Tour d'assiette|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
95|Ma méthode d'écriture Boscher|27/05/2012||Belin|||||4 médiathèque livres CD|0||don||||||1|||5|||N||
950|Support mobile de préhension|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
951|Balle billes multicolores|17/02/2017||Hoptoys|||||3 sensoriel musique|1|||| | |||1|||0|||N||
952|Symboles grammaticaux|17/02/2017||Montessori|||||5 lang graph ecriture lecture|1|||10 grans ronds rouges10 triangles violets10 triangles noirs10 lunes vertes10 batonnets roses10 ronds oranges10 triangles bleu foncé10 triangles bleu clair10 petits triangles bleu clair10 bonhommes dorés| | |||1|||0|||N||
953|La ronde des Bobos|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
954|La ronde ds bobos|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
955|La roue de secours|17/02/2017||Hoptoys|||||7 aide autom assoc tps|1||||||||1|||0|||N||
956|Jeu de construction Magnetico|17/02/2017||Hoptoys|||||1 motricité fine encast puzzle|1|||6 fiches modèle2 briques à roues2 personnages7 briques vertes8 briques bleues12 briques rouges11 briques jaunes| | |||1|||0|||N||
